RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,298.7541664,100.0,False,8,10650.0999936,0,0.0450486326197809,1.059549477433182e-05,494.54152765006427,3744.55354584801,1,30,HARD,3,82.98969849728051,308.6986134233922,749.5349647577586,-6.353611624210413,-1.9544961112581134,-31.760980996982624,-9.795476764420822,673.4680949515928
0.1,299.0,100.0,False,8,10656.0,0,4.950555555555553,0.001164376862704,515.2394140727031,3795.2855082379047,1,30,HARD,3,83.04155505547787,308.27593284914,749.0219097028648,-9.529709723908676,-2.9340437877001957,-31.753870493839877,-9.818541801940615,1683.0074108417252
0.2,299.0,100.0,False,8,10656.0,0,4.950555555555553,0.001164376862704,515.2394140727031,3795.2855082379047,1,30,HARD,3,83.10901579157141,307.4305717006365,747.9957995930818,-12.704385722978389,-3.9182044716462365,-15.863865715738248,-4.951625957757184,3027.292294598952
0.3,299.6343752,100.0,False,8,10669.9562544,0,21.85490994148533,0.0051403021714986,597.0,3995.0,1,30,HARD,3,83.19208070556112,306.5852105521327,746.9696894832987,-12.702482867056325,-3.9243689792516325,314.7364265109513,0.6109156735568377,4369.809640909623
0.4,300.0,100.0,False,8,10678.0,0,31.617222222222217,0.0074364102382843,631.6643970274176,4078.8688639491634,1,30,HARD,3,83.29074979744702,305.73984940363914,745.9435793735724,50.24289957921187,-3.796021336934869,356.0177207656234,2.593026356791146,8726.260670447222
0.5,300.0,100.0,False,8,10678.0,0,31.617222222222217,0.0074364102382843,631.6643970274176,4078.8688639491634,1,30,HARD,3,83.40502306722935,309.6936497657748,756.5555100063307,58.50106128606835,-3.4057637078934033,-1342.395251603852,1.8193020079177002,13787.068440563053
0.6,301.02,100.0,False,8,10709.4,0,48.5907453988073,0.0114286041332115,680.0,4196.0,1,30,HARD,3,83.53219534095561,309.5419261566627,757.0297486075924,-218.23615074155856,-3.432160935351329,-1438.886833745964,-0.4647346415179343,31916.639841587985
0.7,301.02,100.0,False,8,10709.4,0,48.5907453988073,0.0114286041332115,680.0,4196.0,1,30,HARD,3,83.69958146261175,292.5389568001242,716.4149021631329,-229.2763054631245,-3.49871063619699,2655.1501833823454,10.542050835419547,49929.71684328253
0.8,302.0,100.0,False,8,10778.0,0,65.03361111111111,0.0152959867283773,740.962434864346,4347.242437585195,1,30,HARD,3,83.86907601287629,291.55921109540486,714.8418763225027,312.79388593491046,-1.3237507682674192,3852.142648719354,21.166196625685853,74180.03949445856
0.9,302.1785709714286,100.0,False,8,10776.660717714283,0,67.13812278630525,0.0157909705083567,749.0,4367.0,1,30,HARD,3,84.04568296947525,315.91979216702043,774.4408207971401,541.1522242807464,0.7345286889401808,-1548.549564358838,17.936041077839782,119503.4131751887
