Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:21.079000,18.6,49.0,935.7,False,18.2,245,2.4,21.079
0 days 00:01:21.080000,18.5,49.0,935.7,False,18.3,223,2.8,81.08
0 days 00:02:21.082000,18.6,49.0,935.8,False,18.4,220,1.4,141.082
0 days 00:03:21.083000,18.6,49.0,935.8,False,18.3,244,2.6,201.083
0 days 00:04:21.084000,18.6,49.0,935.7,False,18.1,228,4.0,261.084
0 days 00:05:21.087000,18.5,49.0,935.8,False,18.1,228,3.8,321.087
0 days 00:06:21.088000,18.5,49.0,935.8,False,18.3,216,2.9,381.088
0 days 00:07:21.085000,18.5,49.0,935.8,False,18.3,262,1.8,441.085
0 days 00:08:21.085000,18.5,49.0,935.7,False,18.4,270,2.2,501.085
0 days 00:09:21.088000,18.5,49.0,935.9,False,18.5,241,2.9,561.088
0 days 00:10:21.088000,18.5,49.0,935.8,False,18.5,209,2.4,621.088
0 days 00:11:21.088000,18.5,49.0,935.8,False,18.7,230,2.8,681.088
0 days 00:12:21.089000,18.5,49.0,935.8,False,18.6,225,1.6,741.089
0 days 00:13:21.091000,18.5,49.0,935.8,False,18.6,193,1.3,801.091
0 days 00:14:21.091000,18.4,49.0,935.8,False,18.5,223,2.5,861.091
0 days 00:15:21.095000,18.4,49.0,935.8,False,18.4,0,2.5,921.095
0 days 00:16:21.092000,18.4,49.0,935.7,False,18.8,251,1.1,981.092
0 days 00:17:21.099000,18.4,49.0,935.7,False,18.4,220,2.3,1041.099
0 days 00:18:21.096000,18.4,49.0,935.5,False,18.4,256,2.4,1101.096
0 days 00:19:21.114000,18.4,49.0,935.6,False,18.4,237,2.2,1161.114
0 days 00:20:21.116000,18.4,49.0,935.5,False,18.5,221,1.9,1221.116
0 days 00:21:21.111000,18.4,49.0,935.5,False,18.7,131,2.5,1281.111
0 days 00:22:21.112000,18.4,49.0,935.4,False,18.4,349,2.1,1341.112
0 days 00:23:21.113000,18.3,50.0,935.6,False,18.6,228,1.5,1401.113
0 days 00:24:21.114000,18.4,49.0,935.5,False,18.6,228,2.1,1461.114
0 days 00:25:21.114000,18.4,49.0,935.5,False,18.8,355,4.2,1521.114
0 days 00:26:21.131000,18.3,49.0,935.5,False,18.8,263,2.9,1581.131
0 days 00:27:21.148000,18.3,49.0,935.5,False,18.8,251,2.5,1641.148
0 days 00:28:21.146000,18.3,49.0,935.6,False,19.9,254,2.9,1701.146
0 days 00:29:21.150000,18.3,49.0,935.6,False,18.6,126,3.6,1761.15
0 days 00:30:21.151000,18.3,49.0,935.5,False,18.6,239,2.3,1821.151
0 days 00:31:21.166000,18.3,49.0,935.6,False,18.6,272,2.3,1881.166
0 days 00:32:21.182000,18.2,49.0,935.5,False,18.6,270,1.9,1941.182
0 days 00:33:21.200000,18.2,49.0,935.6,False,18.6,241,1.6,2001.2
0 days 00:34:21.202000,18.3,49.0,935.7,False,18.6,222,2.1,2061.202
0 days 00:35:21.225000,18.3,49.0,935.7,False,18.6,201,2.0,2121.225
0 days 00:36:21.232000,18.2,49.0,935.8,False,18.6,260,1.2,2181.232
0 days 00:37:21.237000,18.2,49.0,935.8,False,18.6,229,4.1,2241.237
0 days 00:38:21.232000,18.2,49.0,935.6,False,18.6,204,3.9,2301.232
0 days 00:39:21.234000,18.1,50.0,935.5,False,18.6,259,3.6,2361.234
0 days 00:40:21.238000,18.1,50.0,935.6,False,18.5,232,3.5,2421.238
0 days 00:41:21.237000,18.1,49.0,935.6,False,18.5,219,3.8,2481.237
0 days 00:42:21.236000,18.1,50.0,935.6,False,18.6,199,3.2,2541.236
0 days 00:43:21.237000,18.1,50.0,935.5,False,18.6,210,2.3,2601.237
0 days 00:44:21.238000,18.1,50.0,935.6,False,18.5,210,2.9,2661.238
0 days 00:45:21.237000,18.0,50.0,935.6,False,18.5,195,2.5,2721.237
0 days 00:46:21.245000,18.0,50.0,935.6,False,18.5,195,2.5,2781.245
0 days 00:47:21.241000,18.0,50.0,935.6,False,18.5,162,1.9,2841.241
0 days 00:48:21.246000,18.0,50.0,935.7,False,18.5,258,0.9,2901.246
0 days 00:49:21.251000,18.0,50.0,935.7,False,18.5,246,2.7,2961.251
0 days 00:50:21.241000,18.0,50.0,935.7,False,18.5,253,2.9,3021.241
0 days 00:51:21.243000,17.9,50.0,935.9,False,18.4,263,3.0,3081.243
