Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,42,SOFT,12,90.275
4,43,HARD,10,90.543
44,43,SOFT,13,90.545
81,41,HARD,12,90.85
63,41,MEDIUM,13,91.124
11,51,SOFT,23,90.914
14,48,SOFT,18,91.338
23,41,SOFT,13,91.273
16,48,MEDIUM,16,91.255
55,51,HARD,25,91.366
2,42,SOFT,13,91.699
77,52,SOFT,20,91.852
27,52,SOFT,20,91.776
18,42,SOFT,14,91.508
24,48,SOFT,15,91.769
22,48,SOFT,16,92.084
21,48,SOFT,16,92.353
10,42,SOFT,14,91.539
20,29,MEDIUM,29,93.356
31,4,SOFT,4,93.941
