Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:42:51.091000,SAR,2,0 days 00:01:27.809000,12.0,2.0,,,0 days 00:00:28.160000,0 days 00:00:35.564000,0 days 00:00:24.085000,0 days 00:41:51.442000,0 days 00:42:27.006000,0 days 00:42:51.091000,312.0,265.0,251.0,324.0,True,SOFT,5.0,True,Williams,0 days 00:41:23.282000,2024-07-05 15:27:50.489,1,,None,,False,True
0 days 00:44:28.991000,SAR,2,0 days 00:01:37.900000,13.0,2.0,,0 days 00:44:23.124000,0 days 00:00:32.149000,0 days 00:00:40.118000,0 days 00:00:25.633000,0 days 00:43:23.240000,0 days 00:44:03.358000,0 days 00:44:28.991000,288.0,245.0,,307.0,False,SOFT,6.0,True,Williams,0 days 00:42:51.091000,2024-07-05 15:29:18.298,1,,None,,False,False
0 days 00:51:30.710000,SAR,2,,14.0,3.0,0 days 00:49:56.528000,,,0 days 00:00:38.562000,0 days 00:00:25.594000,,0 days 00:51:05.188000,0 days 00:51:30.734000,294.0,249.0,243.0,301.0,False,MEDIUM,8.0,False,Williams,0 days 00:44:28.991000,2024-07-05 15:30:56.198,1,,None,,False,False
0 days 00:53:04.319000,SAR,2,0 days 00:01:33.609000,15.0,3.0,,,0 days 00:00:29.877000,0 days 00:00:38.026000,0 days 00:00:25.706000,0 days 00:52:00.587000,0 days 00:52:38.613000,0 days 00:53:04.319000,289.0,251.0,243.0,293.0,False,MEDIUM,9.0,False,Williams,0 days 00:51:30.710000,2024-07-05 15:37:57.917,1,,None,,False,True
0 days 00:54:37.865000,SAR,2,0 days 00:01:33.546000,16.0,3.0,,,0 days 00:00:29.698000,0 days 00:00:38.014000,0 days 00:00:25.834000,0 days 00:53:34.017000,0 days 00:54:12.031000,0 days 00:54:37.865000,291.0,249.0,243.0,297.0,False,MEDIUM,10.0,False,Williams,0 days 00:53:04.319000,2024-07-05 15:39:31.526,1,,None,,False,True
0 days 00:56:11.208000,SAR,2,0 days 00:01:33.343000,17.0,3.0,,,0 days 00:00:29.745000,0 days 00:00:37.938000,0 days 00:00:25.660000,0 days 00:55:07.610000,0 days 00:55:45.548000,0 days 00:56:11.208000,292.0,251.0,243.0,299.0,False,MEDIUM,11.0,False,Williams,0 days 00:54:37.865000,2024-07-05 15:41:05.072,1,,None,,False,True
0 days 00:57:44.604000,SAR,2,0 days 00:01:33.396000,18.0,3.0,,,0 days 00:00:29.884000,0 days 00:00:37.848000,0 days 00:00:25.664000,0 days 00:56:41.092000,0 days 00:57:18.940000,0 days 00:57:44.604000,293.0,251.0,244.0,296.0,False,MEDIUM,12.0,False,Williams,0 days 00:56:11.208000,2024-07-05 15:42:38.415,1,,None,,False,True
0 days 00:59:18.114000,SAR,2,0 days 00:01:33.510000,19.0,3.0,,,0 days 00:00:29.904000,0 days 00:00:37.890000,0 days 00:00:25.716000,0 days 00:58:14.508000,0 days 00:58:52.398000,0 days 00:59:18.114000,291.0,250.0,243.0,295.0,False,MEDIUM,13.0,False,Williams,0 days 00:57:44.604000,2024-07-05 15:44:11.811,1,,None,,False,True
0 days 01:00:51.551000,SAR,2,0 days 00:01:33.437000,20.0,3.0,,,0 days 00:00:29.900000,0 days 00:00:37.937000,0 days 00:00:25.600000,0 days 00:59:48.014000,0 days 01:00:25.951000,0 days 01:00:51.551000,292.0,250.0,243.0,301.0,False,MEDIUM,14.0,False,Williams,0 days 00:59:18.114000,2024-07-05 15:45:45.321,1,,None,,False,True
0 days 01:02:24.820000,SAR,2,0 days 00:01:33.269000,21.0,3.0,,,0 days 00:00:29.847000,0 days 00:00:37.892000,0 days 00:00:25.530000,0 days 01:01:21.398000,0 days 01:01:59.290000,0 days 01:02:24.820000,293.0,253.0,243.0,302.0,False,MEDIUM,15.0,False,Williams,0 days 01:00:51.551000,2024-07-05 15:47:18.758,1,,None,,False,True
0 days 01:03:58.326000,SAR,2,0 days 00:01:33.506000,22.0,3.0,,,0 days 00:00:29.936000,0 days 00:00:37.829000,0 days 00:00:25.741000,0 days 01:02:54.756000,0 days 01:03:32.585000,0 days 01:03:58.326000,294.0,249.0,243.0,301.0,False,MEDIUM,16.0,False,Williams,0 days 01:02:24.820000,2024-07-05 15:48:52.027,1,,None,,False,True
0 days 01:05:32.126000,SAR,2,0 days 00:01:33.800000,23.0,3.0,,,0 days 00:00:30.093000,0 days 00:00:38.007000,0 days 00:00:25.700000,0 days 01:04:28.419000,0 days 01:05:06.426000,0 days 01:05:32.126000,292.0,250.0,243.0,300.0,False,MEDIUM,17.0,False,Williams,0 days 01:03:58.326000,2024-07-05 15:50:25.533,1,,None,,False,True
0 days 01:07:11.855000,SAR,2,0 days 00:01:39.729000,24.0,3.0,,0 days 01:07:05.536000,0 days 00:00:29.867000,0 days 00:00:38.819000,0 days 00:00:31.043000,0 days 01:06:01.993000,0 days 01:06:40.812000,0 days 01:07:11.855000,,226.0,,246.0,False,MEDIUM,18.0,False,Williams,0 days 01:05:32.126000,2024-07-05 15:51:59.333,1,,None,,False,False
0 days 00:16:40.065000,RIC,3,,1.0,1.0,0 days 00:14:29.136000,,,0 days 00:00:42.902000,0 days 00:00:40.327000,,0 days 00:15:59.888000,0 days 00:16:40.172000,288.0,245.0,248.0,295.0,False,MEDIUM,1.0,True,RB,0 days 00:14:29.136000,2024-07-05 15:00:56.343,1,,None,,False,False
0 days 00:18:09.400000,RIC,3,0 days 00:01:29.335000,2.0,1.0,,,0 days 00:00:28.462000,0 days 00:00:36.461000,0 days 00:00:24.412000,0 days 00:17:08.527000,0 days 00:17:44.988000,0 days 00:18:09.400000,318.0,263.0,245.0,323.0,True,MEDIUM,2.0,True,RB,0 days 00:16:40.065000,2024-07-05 15:03:07.272,1,,None,,False,True
0 days 00:20:25.941000,RIC,3,0 days 00:02:16.541000,3.0,1.0,,,0 days 00:00:46.628000,0 days 00:00:47.847000,0 days 00:00:42.066000,0 days 00:18:56.028000,0 days 00:19:43.875000,0 days 00:20:25.941000,111.0,232.0,247.0,295.0,False,MEDIUM,3.0,True,RB,0 days 00:18:09.400000,2024-07-05 15:04:36.607,1,,None,,False,True
0 days 00:21:55.309000,RIC,3,0 days 00:01:29.368000,4.0,1.0,,,0 days 00:00:28.562000,0 days 00:00:36.343000,0 days 00:00:24.463000,0 days 00:20:54.503000,0 days 00:21:30.846000,0 days 00:21:55.309000,317.0,264.0,249.0,325.0,False,MEDIUM,4.0,True,RB,0 days 00:20:25.941000,2024-07-05 15:06:53.148,1,,None,,False,True
0 days 00:24:11.294000,RIC,3,0 days 00:02:15.985000,5.0,1.0,,,0 days 00:00:44.829000,0 days 00:00:55.854000,0 days 00:00:35.302000,0 days 00:22:40.138000,0 days 00:23:35.992000,0 days 00:24:11.294000,134.0,218.0,252.0,192.0,False,MEDIUM,5.0,True,RB,0 days 00:21:55.309000,2024-07-05 15:08:22.516,1,,None,,False,True
0 days 00:25:40.128000,RIC,3,0 days 00:01:28.834000,6.0,1.0,,,0 days 00:00:28.335000,0 days 00:00:36.220000,0 days 00:00:24.279000,0 days 00:24:39.629000,0 days 00:25:15.849000,0 days 00:25:40.128000,321.0,266.0,251.0,327.0,True,MEDIUM,6.0,True,RB,0 days 00:24:11.294000,2024-07-05 15:10:38.501,1,,None,,False,True
0 days 00:27:53.782000,RIC,3,0 days 00:02:13.654000,7.0,1.0,,0 days 00:27:47.877000,0 days 00:00:42.830000,0 days 00:00:58.659000,0 days 00:00:32.165000,0 days 00:26:22.958000,0 days 00:27:21.617000,0 days 00:27:53.782000,178.0,194.0,,206.0,False,MEDIUM,7.0,True,RB,0 days 00:25:40.128000,2024-07-05 15:12:07.335,1,,None,,False,False
0 days 00:30:17.616000,RIC,3,0 days 00:02:23.834000,8.0,2.0,0 days 00:28:25.731000,,0 days 00:01:06.291000,0 days 00:00:42.530000,0 days 00:00:35.013000,0 days 00:29:00.073000,0 days 00:29:42.603000,0 days 00:30:17.616000,286.0,244.0,250.0,296.0,False,MEDIUM,8.0,False,RB,0 days 00:27:53.782000,2024-07-05 15:14:20.989,1,,None,,False,False
0 days 00:31:46.786000,RIC,3,0 days 00:01:29.170000,9.0,2.0,,,0 days 00:00:28.527000,0 days 00:00:36.242000,0 days 00:00:24.401000,0 days 00:30:46.143000,0 days 00:31:22.385000,0 days 00:31:46.786000,316.0,264.0,247.0,320.0,False,MEDIUM,9.0,False,RB,0 days 00:30:17.616000,2024-07-05 15:16:44.823,1,,None,,False,True
0 days 00:33:22.223000,RIC,3,0 days 00:01:35.437000,10.0,2.0,,0 days 00:33:16.362000,0 days 00:00:30.879000,0 days 00:00:38.964000,0 days 00:00:25.594000,0 days 00:32:17.665000,0 days 00:32:56.629000,0 days 00:33:22.223000,274.0,245.0,,297.0,False,MEDIUM,10.0,False,RB,0 days 00:31:46.786000,2024-07-05 15:18:13.993,1,,None,,False,False
0 days 00:45:22.067000,RIC,3,,11.0,3.0,0 days 00:43:30.288000,,,0 days 00:00:43.929000,0 days 00:00:29.131000,,0 days 00:44:53.070000,0 days 00:45:22.239000,285.0,233.0,254.0,274.0,False,SOFT,1.0,True,RB,0 days 00:33:22.223000,2024-07-05 15:19:49.430,1,,None,,False,False
0 days 00:46:49.983000,RIC,3,0 days 00:01:27.916000,12.0,3.0,,,0 days 00:00:28.129000,0 days 00:00:35.670000,0 days 00:00:24.117000,0 days 00:45:50.196000,0 days 00:46:25.866000,0 days 00:46:49.983000,318.0,264.0,249.0,325.0,True,SOFT,2.0,True,RB,0 days 00:45:22.067000,2024-07-05 15:31:49.274,1,,None,,False,True
0 days 00:48:41.658000,RIC,3,0 days 00:01:51.675000,13.0,3.0,,0 days 00:48:34.604000,0 days 00:00:42.494000,0 days 00:00:42.654000,0 days 00:00:26.527000,0 days 00:47:32.477000,0 days 00:48:15.131000,0 days 00:48:41.658000,184.0,240.0,,295.0,False,SOFT,3.0,True,RB,0 days 00:46:49.983000,2024-07-05 15:33:17.190,1,,None,,False,False
0 days 00:55:08.181000,RIC,3,,14.0,4.0,0 days 00:53:36.307000,,,0 days 00:00:38.324000,0 days 00:00:25.759000,,0 days 00:54:42.664000,0 days 00:55:08.340000,298.0,249.0,243.0,301.0,False,SOFT,4.0,False,RB,0 days 00:48:41.658000,2024-07-05 15:35:08.865,1,,None,,False,False
0 days 00:56:41.467000,RIC,3,0 days 00:01:33.286000,15.0,4.0,,,0 days 00:00:29.624000,0 days 00:00:38.019000,0 days 00:00:25.643000,0 days 00:55:37.805000,0 days 00:56:15.824000,0 days 00:56:41.467000,292.0,252.0,242.0,300.0,False,SOFT,5.0,False,RB,0 days 00:55:08.181000,2024-07-05 15:41:35.388,1,,None,,False,True
0 days 00:58:15.069000,RIC,3,0 days 00:01:33.602000,16.0,4.0,,,0 days 00:00:29.760000,0 days 00:00:38.064000,0 days 00:00:25.778000,0 days 00:57:11.227000,0 days 00:57:49.291000,0 days 00:58:15.069000,295.0,252.0,242.0,301.0,False,SOFT,6.0,False,RB,0 days 00:56:41.467000,2024-07-05 15:43:08.674,1,,None,,False,True
0 days 00:59:48.427000,RIC,3,0 days 00:01:33.358000,17.0,4.0,,,0 days 00:00:29.723000,0 days 00:00:37.953000,0 days 00:00:25.682000,0 days 00:58:44.792000,0 days 00:59:22.745000,0 days 00:59:48.427000,296.0,253.0,245.0,304.0,False,SOFT,7.0,False,RB,0 days 00:58:15.069000,2024-07-05 15:44:42.276,1,,None,,False,True
0 days 01:01:21.811000,RIC,3,0 days 00:01:33.384000,18.0,4.0,,,0 days 00:00:29.727000,0 days 00:00:37.965000,0 days 00:00:25.692000,0 days 01:00:18.154000,0 days 01:00:56.119000,0 days 01:01:21.811000,295.0,254.0,243.0,302.0,False,SOFT,8.0,False,RB,0 days 00:59:48.427000,2024-07-05 15:46:15.634,1,,None,,False,True
0 days 01:02:55.834000,RIC,3,0 days 00:01:34.023000,19.0,4.0,,,0 days 00:00:29.859000,0 days 00:00:38.202000,0 days 00:00:25.962000,0 days 01:01:51.670000,0 days 01:02:29.872000,0 days 01:02:55.834000,292.0,250.0,239.0,299.0,False,SOFT,9.0,False,RB,0 days 01:01:21.811000,2024-07-05 15:47:49.018,1,,None,,False,True
0 days 01:04:30.369000,RIC,3,0 days 00:01:34.535000,20.0,4.0,,,0 days 00:00:30.072000,0 days 00:00:38.468000,0 days 00:00:25.995000,0 days 01:03:25.906000,0 days 01:04:04.374000,0 days 01:04:30.369000,294.0,250.0,240.0,301.0,False,SOFT,10.0,False,RB,0 days 01:02:55.834000,2024-07-05 15:49:23.041,1,,None,,False,True
0 days 01:06:05.063000,RIC,3,0 days 00:01:34.694000,21.0,4.0,,,0 days 00:00:30.070000,0 days 00:00:38.420000,0 days 00:00:26.204000,0 days 01:05:00.439000,0 days 01:05:38.859000,0 days 01:06:05.063000,,248.0,238.0,302.0,False,SOFT,11.0,False,RB,0 days 01:04:30.369000,2024-07-05 15:50:57.576,1,,None,,False,True
0 days 01:07:56.014000,RIC,3,0 days 00:01:50.951000,22.0,4.0,,0 days 01:07:49.680000,0 days 00:00:31.836000,0 days 00:00:47.087000,0 days 00:00:32.028000,0 days 01:06:36.899000,0 days 01:07:23.986000,0 days 01:07:56.014000,209.0,203.0,,287.0,False,SOFT,12.0,False,RB,0 days 01:06:05.063000,2024-07-05 15:52:32.270,1,,None,,False,False
0 days 01:14:53.175000,RIC,3,,23.0,5.0,0 days 01:12:44.512000,,,0 days 00:00:55.512000,0 days 00:00:35.442000,,0 days 01:14:17.863000,0 days 01:14:53.294000,214.0,187.0,169.0,252.0,False,INTERMEDIATE,1.0,True,RB,0 days 01:07:56.014000,2024-07-05 15:54:23.221,1,,None,,False,False
0 days 01:17:03.657000,RIC,3,0 days 00:02:10.482000,24.0,5.0,,,0 days 00:00:38.047000,0 days 00:00:51.764000,0 days 00:00:40.671000,0 days 01:15:31.222000,0 days 01:16:22.986000,0 days 01:17:03.657000,220.0,202.0,67.0,277.0,False,INTERMEDIATE,2.0,True,RB,0 days 01:14:53.175000,2024-07-05 16:01:20.382,1,,None,,False,True
0 days 01:19:35.984000,RIC,3,,25.0,5.0,,0 days 01:19:29.242000,0 days 00:01:08.447000,0 days 00:00:51.221000,0 days 00:00:32.484000,0 days 01:18:12.296000,0 days 01:19:03.500000,0 days 01:19:36.002000,222.0,200.0,,267.0,False,INTERMEDIATE,3.0,True,RB,0 days 01:17:03.657000,2024-07-05 16:03:30.864,1,,None,,False,False
0 days 00:17:11.132000,NOR,4,,1.0,1.0,0 days 00:15:07.320000,,,0 days 00:00:48.515000,0 days 00:00:32.252000,,0 days 00:16:39.078000,0 days 00:17:11.298000,256.0,204.0,246.0,263.0,False,MEDIUM,1.0,True,McLaren,0 days 00:15:07.320000,2024-07-05 15:01:34.527,1,,None,,False,False
0 days 00:18:39.289000,NOR,4,0 days 00:01:28.157000,2.0,1.0,,,0 days 00:00:28.301000,0 days 00:00:35.824000,0 days 00:00:24.032000,0 days 00:17:39.433000,0 days 00:18:15.257000,0 days 00:18:39.289000,317.0,265.0,251.0,321.0,True,MEDIUM,2.0,True,McLaren,0 days 00:17:11.132000,2024-07-05 15:03:38.339,1,,None,,False,True
0 days 00:21:07.613000,NOR,4,0 days 00:02:28.324000,3.0,1.0,,,0 days 00:00:41.377000,0 days 00:01:06.137000,0 days 00:00:40.810000,0 days 00:19:20.666000,0 days 00:20:26.803000,0 days 00:21:07.613000,144.0,142.0,251.0,143.0,False,MEDIUM,3.0,True,McLaren,0 days 00:18:39.289000,2024-07-05 15:05:06.496,1,,None,,False,True
0 days 00:22:56.123000,NOR,4,0 days 00:01:48.510000,4.0,1.0,,,0 days 00:00:32.841000,0 days 00:00:48.122000,0 days 00:00:27.547000,0 days 00:21:40.454000,0 days 00:22:28.576000,0 days 00:22:56.123000,233.0,206.0,252.0,278.0,False,MEDIUM,4.0,True,McLaren,0 days 00:21:07.613000,2024-07-05 15:07:34.820,1,,None,,False,True
0 days 00:24:29.787000,NOR,4,0 days 00:01:33.664000,5.0,1.0,,,0 days 00:00:28.348000,0 days 00:00:36.029000,0 days 00:00:29.287000,0 days 00:23:24.471000,0 days 00:24:00.500000,0 days 00:24:29.787000,315.0,222.0,181.0,290.0,False,MEDIUM,5.0,True,McLaren,0 days 00:22:56.123000,2024-07-05 15:09:23.330,1,,None,,False,True
0 days 00:26:35.965000,NOR,4,0 days 00:02:06.178000,6.0,1.0,,,0 days 00:00:39.697000,0 days 00:00:51.662000,0 days 00:00:34.819000,0 days 00:25:09.484000,0 days 00:26:01.146000,0 days 00:26:35.965000,232.0,150.0,250.0,237.0,False,MEDIUM,6.0,True,McLaren,0 days 00:24:29.787000,2024-07-05 15:10:56.994,1,,None,,False,True
0 days 00:28:05.679000,NOR,4,0 days 00:01:29.714000,7.0,1.0,,,0 days 00:00:29.937000,0 days 00:00:35.750000,0 days 00:00:24.027000,0 days 00:27:05.902000,0 days 00:27:41.652000,0 days 00:28:05.679000,316.0,268.0,252.0,323.0,False,MEDIUM,7.0,True,McLaren,0 days 00:26:35.965000,2024-07-05 15:13:03.172,1,,None,,False,True
0 days 00:30:22.817000,NOR,4,0 days 00:02:17.138000,8.0,1.0,,,0 days 00:00:40.969000,0 days 00:00:56.909000,0 days 00:00:39.260000,0 days 00:28:46.648000,0 days 00:29:43.557000,0 days 00:30:22.817000,197.0,147.0,251.0,228.0,False,MEDIUM,8.0,True,McLaren,0 days 00:28:05.679000,2024-07-05 15:14:32.886,1,,None,,False,True
0 days 00:31:50.667000,NOR,4,0 days 00:01:27.850000,9.0,1.0,,,0 days 00:00:28.149000,0 days 00:00:35.610000,0 days 00:00:24.091000,0 days 00:30:50.966000,0 days 00:31:26.576000,0 days 00:31:50.667000,318.0,263.0,251.0,320.0,True,MEDIUM,9.0,True,McLaren,0 days 00:30:22.817000,2024-07-05 15:16:50.024,1,,None,,False,True
0 days 00:33:31.093000,NOR,4,0 days 00:01:40.426000,10.0,1.0,,0 days 00:33:25.121000,0 days 00:00:32.486000,0 days 00:00:42.284000,0 days 00:00:25.656000,0 days 00:32:23.153000,0 days 00:33:05.437000,0 days 00:33:31.093000,251.0,246.0,,290.0,False,MEDIUM,10.0,True,McLaren,0 days 00:31:50.667000,2024-07-05 15:18:17.874,1,,None,,False,False
0 days 00:42:01.952000,NOR,4,,11.0,2.0,0 days 00:40:00.948000,,,0 days 00:00:51.664000,0 days 00:00:31.012000,,0 days 00:41:31.129000,0 days 00:42:02.060000,273.0,187.0,255.0,268.0,False,SOFT,1.0,True,McLaren,0 days 00:33:31.093000,2024-07-05 15:19:58.300,1,,None,,False,False
0 days 00:43:28.501000,NOR,4,0 days 00:01:26.549000,12.0,2.0,,,0 days 00:00:27.712000,0 days 00:00:35.060000,0 days 00:00:23.777000,0 days 00:42:29.664000,0 days 00:43:04.724000,0 days 00:43:28.501000,314.0,264.0,252.0,322.0,True,SOFT,2.0,True,McLaren,0 days 00:42:01.952000,2024-07-05 15:28:29.159,1,,None,,False,True
0 days 00:45:12.078000,NOR,4,0 days 00:01:43.577000,13.0,2.0,,0 days 00:45:06.021000,0 days 00:00:33.408000,0 days 00:00:43.004000,0 days 00:00:27.165000,0 days 00:44:01.909000,0 days 00:44:44.913000,0 days 00:45:12.078000,245.0,224.0,,261.0,False,SOFT,3.0,True,McLaren,0 days 00:43:28.501000,2024-07-05 15:29:55.708,1,,None,,False,False
0 days 00:51:21.284000,NOR,4,,14.0,3.0,0 days 00:49:49.545000,,,0 days 00:00:37.999000,0 days 00:00:25.650000,,0 days 00:50:55.774000,0 days 00:51:21.384000,290.0,254.0,247.0,298.0,False,MEDIUM,11.0,False,McLaren,0 days 00:45:12.078000,2024-07-05 15:31:39.285,1,,None,,False,False
0 days 00:52:52.940000,NOR,4,0 days 00:01:31.656000,15.0,3.0,,,0 days 00:00:29.272000,0 days 00:00:37.199000,0 days 00:00:25.185000,0 days 00:51:50.556000,0 days 00:52:27.755000,0 days 00:52:52.940000,294.0,254.0,246.0,299.0,False,MEDIUM,12.0,False,McLaren,0 days 00:51:21.284000,2024-07-05 15:37:48.491,1,,None,,False,True
0 days 00:54:24.605000,NOR,4,0 days 00:01:31.665000,16.0,3.0,,,0 days 00:00:29.368000,0 days 00:00:37.138000,0 days 00:00:25.159000,0 days 00:53:22.308000,0 days 00:53:59.446000,0 days 00:54:24.605000,296.0,256.0,247.0,301.0,False,MEDIUM,13.0,False,McLaren,0 days 00:52:52.940000,2024-07-05 15:39:20.147,1,,None,,False,True
0 days 00:55:56.358000,NOR,4,0 days 00:01:31.753000,17.0,3.0,,,0 days 00:00:29.385000,0 days 00:00:37.128000,0 days 00:00:25.240000,0 days 00:54:53.990000,0 days 00:55:31.118000,0 days 00:55:56.358000,291.0,258.0,247.0,302.0,False,MEDIUM,14.0,False,McLaren,0 days 00:54:24.605000,2024-07-05 15:40:51.812,1,,None,,False,True
0 days 00:57:28.878000,NOR,4,0 days 00:01:32.520000,18.0,3.0,,,0 days 00:00:29.503000,0 days 00:00:37.226000,0 days 00:00:25.791000,0 days 00:56:25.861000,0 days 00:57:03.087000,0 days 00:57:28.878000,297.0,258.0,240.0,306.0,False,MEDIUM,15.0,False,McLaren,0 days 00:55:56.358000,2024-07-05 15:42:23.565,1,,None,,False,True
0 days 00:59:01.022000,NOR,4,0 days 00:01:32.144000,19.0,3.0,,,0 days 00:00:29.644000,0 days 00:00:37.260000,0 days 00:00:25.240000,0 days 00:57:58.522000,0 days 00:58:35.782000,0 days 00:59:01.022000,,255.0,246.0,306.0,False,MEDIUM,16.0,False,McLaren,0 days 00:57:28.878000,2024-07-05 15:43:56.085,1,,None,,False,True
0 days 01:00:32.850000,NOR,4,0 days 00:01:31.828000,20.0,3.0,,,0 days 00:00:29.452000,0 days 00:00:37.145000,0 days 00:00:25.231000,0 days 00:59:30.474000,0 days 01:00:07.619000,0 days 01:00:32.850000,296.0,257.0,246.0,300.0,False,MEDIUM,17.0,False,McLaren,0 days 00:59:01.022000,2024-07-05 15:45:28.229,1,,None,,False,True
0 days 01:02:04.727000,NOR,4,0 days 00:01:31.877000,21.0,3.0,,,0 days 00:00:29.514000,0 days 00:00:37.238000,0 days 00:00:25.125000,0 days 01:01:02.364000,0 days 01:01:39.602000,0 days 01:02:04.727000,293.0,257.0,247.0,301.0,False,MEDIUM,18.0,False,McLaren,0 days 01:00:32.850000,2024-07-05 15:47:00.057,1,,None,,False,True
0 days 01:03:37.807000,NOR,4,0 days 00:01:33.080000,22.0,3.0,,,0 days 00:00:29.516000,0 days 00:00:38.305000,0 days 00:00:25.259000,0 days 01:02:34.243000,0 days 01:03:12.548000,0 days 01:03:37.807000,296.0,256.0,244.0,304.0,False,MEDIUM,19.0,False,McLaren,0 days 01:02:04.727000,2024-07-05 15:48:31.934,1,,None,,False,True
0 days 01:05:09.803000,NOR,4,0 days 00:01:31.996000,23.0,3.0,,,0 days 00:00:29.560000,0 days 00:00:37.194000,0 days 00:00:25.242000,0 days 01:04:07.367000,0 days 01:04:44.561000,0 days 01:05:09.803000,295.0,257.0,246.0,299.0,False,MEDIUM,20.0,False,McLaren,0 days 01:03:37.807000,2024-07-05 15:50:05.014,1,,None,,False,True
0 days 01:06:42.455000,NOR,4,0 days 00:01:32.652000,24.0,3.0,,,0 days 00:00:29.555000,0 days 00:00:37.497000,0 days 00:00:25.600000,0 days 01:05:39.358000,0 days 01:06:16.855000,0 days 01:06:42.455000,291.0,254.0,243.0,303.0,False,MEDIUM,21.0,False,McLaren,0 days 01:05:09.803000,2024-07-05 15:51:37.010,1,,None,,False,True
0 days 01:08:17.259000,NOR,4,0 days 00:01:34.804000,25.0,3.0,,,0 days 00:00:30.084000,0 days 00:00:38.806000,0 days 00:00:25.914000,0 days 01:07:12.539000,0 days 01:07:51.345000,0 days 01:08:17.259000,294.0,255.0,240.0,304.0,False,MEDIUM,22.0,False,McLaren,0 days 01:06:42.455000,2024-07-05 15:53:09.662,1,,None,,False,True
0 days 01:09:50.836000,NOR,4,0 days 00:01:33.577000,26.0,3.0,,0 days 01:09:44.853000,0 days 00:00:30.176000,0 days 00:00:38.405000,0 days 00:00:24.996000,0 days 01:08:47.435000,0 days 01:09:25.840000,0 days 01:09:50.836000,292.0,256.0,,302.0,False,MEDIUM,23.0,False,McLaren,0 days 01:08:17.259000,2024-07-05 15:54:44.466,1,,None,,False,False
0 days 00:16:44.479000,GAS,10,,1.0,1.0,0 days 00:14:48.381000,,,0 days 00:00:45.610000,0 days 00:00:32.939000,,0 days 00:16:11.690000,0 days 00:16:44.479000,289.0,230.0,248.0,277.0,False,MEDIUM,1.0,True,Alpine,0 days 00:14:48.381000,2024-07-05 15:01:15.588,1,,None,,False,False
0 days 00:18:13.895000,GAS,10,0 days 00:01:29.416000,2.0,1.0,,,0 days 00:00:28.473000,0 days 00:00:36.404000,0 days 00:00:24.539000,0 days 00:17:12.952000,0 days 00:17:49.356000,0 days 00:18:13.895000,315.0,261.0,248.0,322.0,True,MEDIUM,2.0,True,Alpine,0 days 00:16:44.479000,2024-07-05 15:03:11.686,1,,None,,False,True
0 days 00:20:45.323000,GAS,10,,3.0,1.0,,,0 days 00:00:45.624000,0 days 00:00:57.011000,0 days 00:00:48.900000,0 days 00:18:59.707000,0 days 00:19:56.823000,0 days 00:20:45.555000,187.0,138.0,250.0,262.0,False,MEDIUM,3.0,True,Alpine,0 days 00:18:13.895000,2024-07-05 15:04:41.102,1,,None,,False,False
0 days 00:22:14.290000,GAS,10,0 days 00:01:28.967000,4.0,1.0,,,0 days 00:00:28.313000,0 days 00:00:36.259000,0 days 00:00:24.395000,0 days 00:21:13.636000,0 days 00:21:49.895000,0 days 00:22:14.290000,313.0,261.0,249.0,322.0,True,MEDIUM,4.0,True,Alpine,0 days 00:20:45.323000,2024-07-05 15:07:12.530,1,,None,,False,True
0 days 00:24:40.568000,GAS,10,0 days 00:02:26.278000,5.0,1.0,,,0 days 00:00:48.611000,0 days 00:01:02.808000,0 days 00:00:34.859000,0 days 00:23:02.901000,0 days 00:24:05.709000,0 days 00:24:40.568000,129.0,166.0,189.0,247.0,False,MEDIUM,5.0,True,Alpine,0 days 00:22:14.290000,2024-07-05 15:08:41.497,1,,None,,False,True
0 days 00:26:41.504000,GAS,10,0 days 00:02:00.936000,6.0,1.0,,,0 days 00:00:36.494000,0 days 00:00:50.045000,0 days 00:00:34.397000,0 days 00:25:17.062000,0 days 00:26:07.107000,0 days 00:26:41.504000,302.0,213.0,253.0,298.0,False,MEDIUM,6.0,True,Alpine,0 days 00:24:40.568000,2024-07-05 15:11:07.775,1,,None,,False,True
0 days 00:28:10.271000,GAS,10,0 days 00:01:28.767000,7.0,1.0,,,0 days 00:00:28.400000,0 days 00:00:36.101000,0 days 00:00:24.266000,0 days 00:27:09.904000,0 days 00:27:46.005000,0 days 00:28:10.271000,314.0,262.0,251.0,323.0,True,MEDIUM,7.0,True,Alpine,0 days 00:26:41.504000,2024-07-05 15:13:08.711,1,,None,,False,True
0 days 00:30:27.348000,GAS,10,0 days 00:02:17.077000,8.0,1.0,,,0 days 00:00:41.469000,0 days 00:00:55.456000,0 days 00:00:40.152000,0 days 00:28:51.740000,0 days 00:29:47.196000,0 days 00:30:27.348000,125.0,196.0,152.0,217.0,False,MEDIUM,8.0,True,Alpine,0 days 00:28:10.271000,2024-07-05 15:14:37.478,1,,None,,False,True
