RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
67.3,264.3958336,100.0,False,7,10438.4583552,0,4064.29504546129,0.7544668385486624,7508.0,-572.0,22,55,HARD,15
67.4,265.0,100.0,False,7,10488.0,0,4074.966388888889,0.7564477908783607,7470.388669783075,-625.5520590053384,22,55,HARD,15
67.5,265.0,100.0,False,7,10488.0,0,4074.966388888889,0.7564477908783607,7470.388669783075,-625.5520590053384,22,55,HARD,15
67.6,263.0625024,63.96254464,False,7,10408.5625984,0,4086.283589376466,0.7585486355211774,7440.0,-669.0,22,55,HARD,15
67.7,261.3124992,31.41248512,False,7,10336.8124672,0,4096.396093231596,0.7604258488455179,7373.0,-765.0,22,55,HARD,15
67.8,260.0,7.0,False,7,10283.0,0,4103.855277777779,0.7618105188361953,7321.034835132601,-839.1885303618119,22,55,HARD,15
67.9,260.0,7.0,False,7,10283.0,0,4103.855277777779,0.7618105188361953,7321.034835132601,-839.1885303618119,22,55,HARD,15
68.0,260.0,7.0,False,7,10283.0,0,4103.855277777779,0.7618105188361953,7321.034835132601,-839.1885303618119,22,55,HARD,15
68.1,252.95000576,25.21248512,False,7,10715.39964672,0,4120.151269835645,0.7648355909511351,7214.0,-983.0,22,55,HARD,15
68.2,248.0,38.0,False,6,11019.0,0,4131.410833333333,0.7669257362728988,7147.591444717298,-1053.3198436284824,22,55,HARD,15
68.3,248.0,38.0,False,6,11019.0,0,4131.410833333333,0.7669257362728988,7147.591444717298,-1053.3198436284824,22,55,HARD,15
68.4,244.0,50.0,False,6,10864.0,0,4142.255277777777,0.7689388218447628,7081.087779752983,-1103.2065652232245,22,55,HARD,15
68.5,242.6785737142857,53.6999936,False,6,10843.121464685715,0,4147.2113624413205,0.7698588341681445,7043.0,-1125.0,22,55,HARD,15
68.6,239.80357485714285,61.7499904,False,6,10797.696482742856,0,4157.874526971358,0.7718382682254442,6946.0,-1169.0,22,55,HARD,15
68.7,239.0,64.0,False,6,10785.0,0,4160.844166666667,0.7723895310268618,6917.757622914827,-1179.4435754460983,22,55,HARD,15
68.8,239.0,64.0,False,6,10785.0,0,4160.844166666667,0.7723895310268618,6917.757622914827,-1179.4435754460983,22,55,HARD,15
68.9,237.0,82.0,False,6,10643.0,0,4176.246219637459,0.775248658644826,6768.0,-1216.0,22,55,HARD,15
69.0,237.0,82.0,False,6,10643.0,0,4176.246219637459,0.775248658644826,6768.0,-1216.0,22,55,HARD,15
69.1,237.0,82.0,False,6,10643.0,0,4187.177500000001,0.7772778638191957,6658.261280438398,-1219.8905802303073,22,55,HARD,15
69.2,237.0,82.0,False,6,10643.0,0,4187.177500000001,0.7772778638191957,6658.261280438398,-1219.8905802303073,22,55,HARD,15
69.3,240.1083328,100.0,False,6,10979.347210666667,0,4204.0489786742355,0.7804097651783765,6483.0,-1205.0,22,55,HARD,15
69.4,240.1083328,100.0,False,6,10979.347210666667,0,4204.0489786742355,0.7804097651783765,6483.0,-1205.0,22,55,HARD,15
69.5,241.78333226666666,100.0,False,6,11015.638865777777,0,4217.575237322369,0.7829206836735886,6349.0,-1187.0,22,55,HARD,15
69.6,241.78333226666666,100.0,False,6,11015.638865777777,0,4217.575237322369,0.7829206836735886,6349.0,-1187.0,22,55,HARD,15
69.7,243.0,100.0,False,6,11042.0,0,4227.477500000001,0.7847588693203749,6250.65119268366,-1170.3327419341795,22,55,HARD,15
69.8,244.05714102857144,100.0,False,6,11060.499968,0,4232.524883735079,0.785695829754337,6202.0,-1161.0,22,55,HARD,15
69.9,244.05714102857144,100.0,False,6,11060.499968,0,4232.524883735079,0.785695829754337,6202.0,-1161.0,22,55,HARD,15
70.0,247.0,100.0,False,6,11112.0,0,4246.688611111112,0.7883250834123348,6055.310831854344,-1128.6877633632582,22,55,HARD,15
70.1,249.75714194285715,100.0,False,6,11200.917827657142,0,4260.131242234667,0.7908204778884053,5851.0,-1081.0,22,55,HARD,15
70.2,251.0,100.0,False,6,11241.0,0,4266.2108333333335,0.7919490499592252,5803.019134299965,-1069.8879680608422,22,55,HARD,15
70.3,251.0,100.0,False,6,11241.0,0,4266.2108333333335,0.7919490499592252,5803.019134299965,-1069.8879680608422,22,55,HARD,15
70.4,252.21806658553353,100.0,False,6,11278.451664638338,0,4278.396990078949,0.794211201464242,5755.0,-1059.0,22,55,HARD,15
70.5,252.21806658553353,100.0,False,6,11278.451664638338,0,4278.396990078949,0.794211201464242,5755.0,-1059.0,22,55,HARD,15
70.6,252.21806658553353,100.0,False,6,11278.451664638338,0,4278.396990078949,0.794211201464242,5755.0,-1059.0,22,55,HARD,15
70.7,257.0,100.0,False,6,11398.0,0,4300.326666666668,0.7982820707245846,5544.396452913865,-1009.4046765436046,22,55,HARD,15
70.8,258.3984950538755,100.0,False,6,11460.23302989746,0,4307.067522626173,0.7995333953031383,5479.0,-994.0,22,55,HARD,15
70.9,258.3984950538755,100.0,False,6,11460.23302989746,0,4307.067522626173,0.7995333953031383,5479.0,-994.0,22,55,HARD,15
71.0,258.3984950538755,100.0,False,6,11460.23302989746,0,4307.067522626173,0.7995333953031383,5479.0,-994.0,22,55,HARD,15
71.1,263.0,100.0,False,6,11665.0,0,4329.475833333334,0.8036931147987314,5157.514723817899,-926.4915254626417,22,55,HARD,15
71.2,263.38571337142855,100.0,False,6,11699.521346742857,0,4333.445917356429,0.8044300929728487,5116.0,-918.0,22,55,HARD,15
71.3,263.38571337142855,100.0,False,6,11699.521346742857,0,4333.445917356429,0.8044300929728487,5116.0,-918.0,22,55,HARD,15
71.4,265.0,100.0,False,6,11844.0,0,4350.086944444445,0.8075192149378788,5033.7215568274505,-901.2942644713208,22,55,HARD,15
71.5,265.0,100.0,False,6,11844.0,0,4357.0083684738365,0.8088040588892405,4994.0,-893.0,22,55,HARD,15
71.6,265.0,100.0,False,6,11844.0,0,4357.0083684738365,0.8088040588892405,4994.0,-893.0,22,55,HARD,15
71.7,265.0,100.0,False,6,11844.0,0,4374.670164544669,0.8120826691514389,4821.0,-857.0,22,55,HARD,15
71.8,265.0,100.0,False,6,11844.0,0,4382.475833333335,0.8135316580136819,4749.939814738213,-843.5358849244624,22,55,HARD,15
