Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,32,109.354,MEDIUM,2,63.350792076002335,69.75781186804313,0.35892961256064204,3821.573970772448,451.2013320274288,92.1523124520298,252.32813147361807,48773441.92755997
3,34,113.08,MEDIUM,2,61.29952957288091,64.7200558469528,0.3504684046054636,3562.7409038672217,396.9677857178296,93.49197759008977,269.5679508399052,46682284.21679682
4,31,111.678,MEDIUM,2,61.539002865412996,67.22951579792858,0.37430712819530937,3727.1612309328143,456.8687278843079,139.5712923339561,296.171425503612,49273457.75017269
5,40,112.515,MEDIUM,8,61.45846010797626,69.84942848567657,0.3529100316344965,3897.3886747935467,434.4280807471721,118.39027341866398,327.6790181948037,49744113.09814376
6,38,112.256,SOFT,4,61.57323470447296,67.4612762500794,0.3782007757970931,3972.5396881098077,422.4548531106448,85.72846662410814,311.4298930809912,49017200.30597573
10,24,113.002,SOFT,2,61.342234361612775,67.04280432195216,0.3557928860066163,3379.622295642103,403.5250351155863,80.33498412287427,256.43743266068867,42567718.41444074
11,29,110.764,HARD,2,62.49817864324958,68.89574724688671,0.36314926237601075,3607.0210298452002,413.53252443367006,100.37194626368174,247.3379458222295,46582073.02832821
14,35,112.868,HARD,10,61.40985729089962,72.05031526975627,0.36375048963518314,3663.1184170724273,400.4735892532962,86.7651580425704,300.6606800278064,46602899.17102019
16,44,109.984,SOFT,5,62.786453082295324,72.84106496979038,0.3607638425436449,3775.874793815296,456.33421895077834,79.91457600089703,255.28131304438122,48613649.726378575
18,29,112.88,HARD,3,61.33524452268991,68.15118040132897,0.38712312283384614,3700.6104068541467,423.43591895579794,94.1602027739104,262.6020127770769,46326047.87421614
20,29,113.332,MEDIUM,2,61.31315830564441,68.62738496590339,0.3545275507853177,3865.6462901301134,466.2480821654033,114.10729860786783,272.80589186179225,47867634.10299031
22,32,112.436,SOFT,2,61.723070761027756,67.6228454682034,0.3565752479818385,3713.650469932122,430.8687014909696,111.64314492982925,345.17787350121006,48208602.40668943
23,28,113.055,MEDIUM,2,61.15912300791398,61.27163534732019,0.37244679961805355,3762.8637757395622,402.8195314928652,100.6552523521844,351.44146939206684,47653080.078466
24,30,112.317,SOFT,2,61.67603291343622,67.73184898371136,0.3693578408757769,3492.710118967884,433.8995037344126,109.85005154696708,277.5689616681087,45401763.112075165
31,36,111.717,MEDIUM,4,61.93228572000611,71.58963403384027,0.3457255723820849,3319.199468152076,467.72537135357214,85.34558205813732,213.02992095110747,43510639.93505441
47,35,112.646,MEDIUM,5,61.573612322787035,69.33387872912152,0.3673277193204468,3618.1068543152965,420.75286399159836,87.4726684054257,299.8484026166105,45703456.45085001
55,32,111.977,HARD,7,61.87877828124926,70.65153095708266,0.3581043167107576,3895.023746396417,399.1200178421336,102.6002849301098,253.67992890659104,51122131.81322074
63,31,110.793,HARD,2,62.560215334598055,72.47011446058056,0.34982162712367126,3720.6609014586315,405.84183389984014,143.96681357496863,290.7916823269302,46964102.96219685
