Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,32,SOFT,2,108.922
11,31,SOFT,2,110.308
16,30,SOFT,2,110.436
44,44,MEDIUM,2,107.305
14,42,SOFT,13,110.938
63,25,SOFT,3,110.603
4,26,SOFT,9,111.682
31,27,SOFT,2,110.439
18,26,SOFT,6,111.297
22,26,SOFT,2,111.394
10,25,MEDIUM,2,110.911
77,26,MEDIUM,2,110.515
24,27,SOFT,2,110.188
23,35,SOFT,2,109.841
20,27,MEDIUM,2,110.993
3,25,MEDIUM,3,110.994
2,37,SOFT,3,110.486
27,26,SOFT,2,109.907
55,9,MEDIUM,2,113.138
