Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
63,61,SOFT,21,73.785
44,63,SOFT,21,73.942
55,65,SOFT,18,73.953
16,63,SOFT,20,74.253
14,62,SOFT,10,74.164
1,64,SOFT,16,74.195
11,62,MEDIUM,15,74.283
31,65,SOFT,21,75.093
77,62,SOFT,17,75.511
18,50,SOFT,2,74.831
5,64,MEDIUM,20,75.549
24,64,SOFT,27,75.802
47,63,SOFT,21,75.251
10,64,MEDIUM,12,75.327
23,49,MEDIUM,2,75.613
6,59,SOFT,7,75.327
22,63,MEDIUM,9,75.508
4,48,SOFT,9,75.855
