Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,30,97.491,HARD,14,58.99052135588537,61.36762145113667,0.3978778010773058,3944.8502279342206,473.16013992827624,77.39460264780432,694.0798966334637,42710538.68810615
3,27,99.133,HARD,9,57.91177753512744,60.76395214579675,0.3880673834090522,3721.084147141806,440.90947285469815,83.0666408827258,316.0246080868444,40214536.29314379
4,43,99.037,HARD,25,58.05648472375901,63.57776203036059,0.4045274765491785,3231.091835861038,417.32124664293343,81.75628922171113,206.67100489223105,33559479.745077975
5,43,99.044,HARD,25,58.07852918910751,64.34311024704382,0.41098424695980856,3537.1152310340826,423.69103705374806,81.30392616152544,271.780017793721,37670655.381875776
6,40,99.65,MEDIUM,2,57.88094495802964,60.706982740294166,0.41285725423354785,3816.507514191366,480.9404107094132,170.94436483975875,679.9345396873922,41833641.9366748
10,53,98.786,MEDIUM,35,58.4790389777904,65.030000791091,0.3600096598632614,3674.846443176343,488.81695354077806,120.58346160625821,362.8029290051162,37587804.50287745
11,45,97.78,HARD,27,58.73450705322741,62.98597125704639,0.3989717880108122,3887.6907350832694,517.2620611242997,156.950842398479,583.8755302485571,43229320.08539311
14,53,98.16,HARD,35,58.73848623962421,66.04974322620404,0.40066157496907445,3755.8292629537914,484.8959251828285,186.39835121937398,432.84581600144355,40017856.33497018
16,4,98.088,MEDIUM,4,58.74290488856779,67.3779434530011,0.3830354798530687,3766.457545909033,494.02988885628866,200.86343458394512,532.4484239073264,40515874.88436435
18,52,99.185,HARD,35,57.972398748358366,62.512011179313724,0.4065625182919673,3606.3039970709415,438.8939158523931,93.00280450879326,373.44303436448297,38211008.73804259
20,11,99.265,HARD,3,58.045135137578335,65.42540485211937,0.4027480683529885,3539.712428703063,485.32495659134696,183.7468408269972,485.4242978114753,38547896.16412207
22,4,100.216,MEDIUM,4,57.485364594884985,63.43987360967252,0.3847608441856634,3788.355756432801,464.1352228479226,78.37590384481982,667.728561695252,42487457.78840486
23,53,99.199,HARD,35,57.928962857794076,60.86400456464257,0.41222760965440913,3654.0524872577344,472.32415238589533,75.31922004540515,319.55107717623963,38502643.306733586
24,25,99.368,HARD,3,58.01162465713736,64.27870750493074,0.3995961659068731,3732.0763907832716,407.37813744320505,91.06252759335676,630.2367683262263,40075699.98645432
31,53,98.684,HARD,35,58.29546301884616,66.53504057588569,0.4197316426150193,3718.9466712966614,464.18272184749645,237.0965571745507,529.5421410474655,40021226.996853404
44,30,97.668,HARD,12,58.94876111395921,65.49593232966726,0.3936064061810066,3760.7687351384507,440.96091385223593,145.98783087712118,749.5200857488944,40955766.055342436
47,48,99.068,HARD,30,58.18165653615408,64.82070803750716,0.40155849238088426,3831.95791921557,460.4420914889423,100.92783498865981,684.8818907401131,41269018.41166259
55,51,95.781,MEDIUM,9,60.149492359394344,69.77435153327589,0.3981579104628279,3608.0894886231586,497.0036214665439,90.09389931670972,463.60439577509857,37892038.19471247
63,51,97.548,HARD,34,58.98559749598113,66.0241320736336,0.4082740304021291,3855.0866562659703,498.68299957193557,129.62221349390143,362.3673091353063,40088533.65114548
77,52,97.963,MEDIUM,16,58.469725940716074,66.64941801003403,0.4220909425642686,3696.4402662921575,538.5211194818382,331.2158765237332,834.8969161599211,40367641.8830248
