RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,282.7388899555556,100.0,False,7,11239.333397333334,0,0.158596508770298,2.946437207902719e-05,-1059.6421578049917,-1061.3384899136563,1,55,HARD,20,78.47495308885951,-341.10393056531393,622.1801963094515,57.172888346026134,-2.705942513657485,285.87973573717966,-13.205271421376636,4248.697741555777
0.1,283.6375008,100.0,False,7,11260.7375072,0,7.899634098279506,0.0014676095972389,-1094.0,-999.0,1,55,HARD,20,78.74020717524093,-344.0896967871754,627.063413787256,85.7608619197441,-4.0264696557951485,285.8943125153665,-12.8910295676063,10670.885273189526
0.2,283.6375008,100.0,False,7,11260.7375072,0,7.899634098279506,0.0014676095972389,-1094.0,-999.0,1,55,HARD,20,78.98646893511608,-350.0612292308972,636.8298487428643,114.35175084909943,-5.284148427178745,142.9732121273912,-5.879078444746013,19364.84443350217
0.3,285.0,100.0,False,7,11273.0,0,16.53527777777778,0.0030719565055505,-1134.5862466589056,-925.2860163985148,1,55,HARD,20,79.21373836848497,-356.03276167461786,646.5962836984733,114.35550434522234,-5.202285344744351,728.9175709714085,-2.8603724911210593,28189.84604529231
0.4,286.07857188571427,100.0,False,7,11301.58215497143,0,28.55211987763489,0.0053044691225711,-1193.0,-819.0,1,55,HARD,20,79.42201547534758,-362.0042941183601,656.3627186540725,260.13526504338114,-5.856222925402957,2511.4939876736184,-1.3207069818367367,48127.8399603647
0.5,287.0,100.0,False,7,11326.0,0,38.8575,0.007219022959194,-1242.6288268862131,-728.4872687885502,1,55,HARD,20,79.61130025570417,-382.1847009254259,691.5880844189127,616.654301879946,-5.4664267411116985,-2371.2981935990765,8.064479091532947,97285.58334188031
0.6,287.3227275636364,100.0,False,7,11342.94319709091,0,44.54137169335235,0.0082749838483769,-1270.0,-679.0,1,55,HARD,20,79.7942948570355,-422.6135703511477,763.7787883479132,-214.12437367643426,-4.243327107096367,-10110.673538177736,6.880318777790393,116346.97320820116
0.7,287.8727272727273,100.0,False,7,11371.818181818182,0,54.24744207805284,0.0100781967403722,-1317.0,-595.0,1,55,HARD,20,79.97034102478693,-362.19373576057137,653.7060116024986,-1405.4804057556012,-4.09036298555362,616.7413618808519,24.800678443498743,221689.71963050961
0.8,287.8727272727273,100.0,False,7,11371.818181818182,0,54.24744207805284,0.0100781967403722,-1317.0,-595.0,1,55,HARD,20,80.06529994621567,-287.0975111022449,517.5044011962259,-90.77610130026389,0.7168085816033816,14486.657817733978,55.1045479285335,227104.33609902146
0.9,288.68636392727274,100.0,False,7,11414.534106181818,0,68.63319897201174,0.0127508110182561,-1387.0,-469.0,1,55,HARD,20,80.12752136172945,-353.26091323501714,637.89977052501,1491.8511577911945,6.93054660015308,5519.442691753753,35.982397043007595,336393.1085857913
1.0,289.0,100.0,False,7,11431.0,0,74.17972222222222,0.0137812550428839,-1412.6234749050911,-422.3687585317434,1,55,HARD,20,80.23003648840749,-430.4335324489432,779.1941055478932,1013.1124370504868,7.913287990204901,-4814.272479983582,-20.83350071182684,427282.54990810837
1.1,289.2875,100.0,False,7,11446.525,0,81.57591224016036,0.0151553338063158,-1449.0,-356.0,1,55,HARD,20,80.33030451062098,-449.8509624042754,816.025399255993,528.996661794478,2.763846457787712,-5394.371933376586,-58.93172042018162,476832.3393451445
1.2,289.2875,100.0,False,7,11446.525,0,81.57591224016036,0.0151553338063158,-1449.0,-356.0,1,55,HARD,20,80.48107842874325,-481.02650218030817,872.1142631846457,-65.7619496248304,-3.873056093831423,-6632.083499799149,-43.26404585337408,483767.8243535104
1.3,290.0,100.0,False,7,11485.0,0,99.9575,0.0185703014204115,-1570.7814766079882,-135.1313678882113,1,55,HARD,20,80.67048247022366,-444.1770364301692,804.1345646629566,-797.4200381653519,-5.888962712887104,-257.4895428509644,-6.192092498628081,557564.1474199618
1.4,291.40357211428574,100.0,False,7,11516.814301257144,0,110.60442180526358,0.0205483075442471,-1629.0,-30.0,1,55,HARD,20,80.82918698160452,-404.9456154962195,731.9421027270803,-117.25985819502328,-5.111474593557039,2600.656205116002,20.491760019336578,567800.4212184609
1.5,291.40357211428574,100.0,False,7,11516.814301257144,0,110.60442180526358,0.0205483075442471,-1629.0,-30.0,1,55,HARD,20,81.02066690531717,-433.7184736457084,783.1188913418138,-277.28879714215145,-1.7906107090197885,-7094.449489496317,25.433777964312025,592783.6701697798
1.6,293.0,100.0,False,7,11553.0,0,122.74638888888887,0.0228040661274413,-1665.584224177339,35.54580804986839,1,55,HARD,20,81.21838960313787,-378.39004677309504,683.2543927575047,-1536.1497560942869,-0.024719000694633838,-3639.733544038686,11.8433681802161,712764.2655649418
1.7,293.0,100.0,False,7,11239.0,0,135.7686111111111,0.0252233602457441,-1707.1242438175195,110.34754986120828,1,55,HARD,20,81.38247897857725,-284.87829974958004,514.3497607018668,-1005.2355059498886,0.5780629270234319,12096.722493487434,12.433214494758333,771903.3084531545
1.8,293.0,100.0,False,7,11239.0,0,135.7686111111111,0.0252233602457441,-1707.1242438175195,110.34754986120828,1,55,HARD,20,81.50741305339132,-280.8796194112483,507.4372524700087,883.1947426031999,2.461923898257033,10104.372971891511,3.556875889227514,823270.3205374861
1.9,294.0,100.0,False,8,10418.0,0,152.10194444444446,0.0282577991142638,-1788.897581399603,258.77945234618835,1,55,HARD,20,81.59163944477771,-369.9911599798793,669.1314185320699,1015.6390884284139,1.2894381048689347,-4899.169226507822,-13.127177920457163,901025.8164027061
2.0,294.1593752,100.0,False,8,10436.8062736,0,156.27364361576667,0.0290328256109922,-1810.0,297.0,1,55,HARD,20,81.70349217397444,-378.9463682066071,685.3245471385179,-96.63910269836448,-0.16351168583439957,-3121.722863258383,-8.192875567338259,908606.5804063284
2.1,294.1593752,100.0,False,8,10436.8062736,0,156.27364361576667,0.0290328256109922,-1810.0,297.0,1,55,HARD,20,81.75716906117614,-360.6671273148845,652.201323106504,391.2945157767372,-0.3491370085987171,3231.87269904289,-1.2760051206090424,937795.1316220004
2.2,294.85,100.0,False,8,10518.3,0,174.38104861586808,0.0323968550114209,-1897.0,454.0,1,55,HARD,20,81.87089446288554,-416.8795294799156,753.7755228419894,549.7354371102135,-0.4187127099562081,-3102.3498199035002,5.4410481287074886,985184.0088449665
2.3,295.0,100.0,False,8,10536.0,0,178.32416666666666,0.0331294152569212,-1916.045205600968,488.3475803586452,1,55,HARD,20,81.99599159005467,-413.951513551018,748.3737891705609,-229.17544820396282,0.7390726171427806,-4800.604593542978,16.125140916158326,1004846.9995790288
2.4,295.66,100.0,False,8,10533.03,0,189.1890507327605,0.0351479148392956,-1969.0,584.0,1,55,HARD,20,82.10656041678351,-394.56493059482,713.7388400609433,-410.3854815983822,2.806315473275457,-5371.192086806943,14.367444259183323,1038544.421223109
2.5,295.66,100.0,False,8,10533.03,0,189.1890507327605,0.0351479148392956,-1969.0,584.0,1,55,HARD,20,82.23562347609456,-373.7507132750545,676.8136018196117,-1303.4138655653514,3.6125614689794454,-7754.176251433935,4.028161696793166,1139597.6195110658
2.6,296.75500032,100.0,False,8,10528.10249856,0,207.27240699245436,0.0385074764173183,-2056.0,742.0,1,55,HARD,20,82.3498365198656,-267.915583878912,485.8880704805688,-1961.2207318851695,3.6119478126340905,-932.0519040651016,-8.247117855970558,1248617.6806497776
2.7,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.42709144449653,-183.72089725864043,333.67418228507916,-1489.8242463783718,1.9631378977853338,3218.621375470933,-15.329042033212811,1305441.2363957823
2.8,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.48968856648565,-123.85663918699493,225.0620249740996,-1317.4964567909828,0.5461394059915282,216.01184363347102,-8.461711231005818,1339300.6661129575
2.9,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.5164465255636,-56.58284398433125,102.87599362966375,-1446.6218776516776,0.2707956515841699,20534.666439942328,-81.49761473438915,1356288.620789187
3.0,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.52980769417277,15.623638792860675,-28.421404985123218,2789.436831197483,-15.753383540886302,13443.243808538213,-15.18243544072282,1365386.5854980473
3.1,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.50571094825202,214.92711744642065,-384.4950980625225,1242.026884055965,-2.7656914365603944,-35166.32962805424,60.66788017946385,1420218.27083904
3.2,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.45231159595987,137.31064479134375,-244.98042641300287,-4243.829094413365,-3.619807504993531,25131.36052092122,-0.5223217731809626,1539502.5042673638
3.3,297.0,100.0,False,8,10527.0,0,211.32416666666668,0.0392602203178079,-2075.028147010802,776.4800651372909,1,55,HARD,20,82.46423369696997,-199.43094969962885,356.25542108330933,6268.298988240209,-2.870155791196587,51579.79100099836,-17.30269348497803,1795540.3161066382
