Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,55,82.905,HARD,20,64.77786771517059,76.34486444550576,0.33261922043385583,4667.738386152549,652.7982710486348,314.0883271652911,758.3117653740208,49739185.64351264
4,56,82.384,HARD,21,65.18076081390164,76.13207817170479,0.33091977567740855,4076.0608522131297,612.1475257717286,124.26851383537318,234.96881149949238,39452248.14286944
10,56,83.705,HARD,21,64.26341140962835,78.08901609363866,0.30828413381935815,3977.152832636252,561.0183058404807,137.74534722648093,284.82161870074407,38941640.455793075
11,31,85.288,MEDIUM,31,62.93724448664046,75.85463699095112,0.36520338426716537,4076.939280253965,624.1226889104335,267.61183872002135,634.1053614906905,41769067.52434692
14,57,83.667,MEDIUM,27,64.14294781469921,72.96362479631316,0.3601324327024208,4014.3446065969274,628.603522238999,159.98203564905668,533.2655124275716,39713058.083828114
16,53,83.242,HARD,18,64.57408088536475,80.65645214313993,0.3549748351963556,3899.8100580069795,644.2481191568716,277.7408274170549,466.55624186216795,40205168.26003253
18,6,90.935,HARD,5,59.17607359367507,64.59793394187429,0.371235746393229,4068.6908245865357,524.0348101130661,347.21633622538315,711.2783081809097,40782600.82234239
20,55,84.259,HARD,28,63.8475677915526,77.60637766165918,0.34716838878677847,4004.6034145204844,586.3048209408067,127.26704328490146,484.7450294448804,40138617.1916072
22,47,86.144,SOFT,7,62.2929331690288,74.97265933437455,0.3603239975165883,4097.270619862439,583.3029698515995,121.05219675620849,412.4376863827752,40122142.08854555
23,47,85.559,SOFT,12,62.809592993388364,74.37421162089474,0.3461682917309491,4369.225178259127,540.7677143538178,162.0857051905863,560.3852451288856,42865057.2121673
24,57,83.889,HARD,22,64.09242759828867,75.05934126056482,0.33509471357153003,4174.306176387955,632.4534026685304,118.44470313602443,671.2533606944362,41753820.35807469
27,33,85.767,MEDIUM,2,63.04091026016752,73.62866756148084,0.3529985642108773,3883.5802339907787,649.9045668720297,345.3750748445712,710.5014076447785,39174429.07422445
30,46,86.076,SOFT,6,62.29214049989711,74.54553108057587,0.36599804477834064,3811.8120833051416,517.518832276304,122.77623825956388,310.7914226363306,36547929.52342654
44,52,83.865,HARD,18,63.80752764183561,77.5612255518244,0.3527252122257758,3860.675857487368,608.5005490457638,126.18425178639164,218.50262182834183,37828419.75481078
55,52,83.465,HARD,18,64.47075118274395,77.77801246216643,0.4285004444028047,3906.336538513972,599.8020314375998,116.03340240264318,233.6143295627691,37748952.384859785
63,50,83.355,HARD,15,64.48168227776918,76.89030920479082,0.365216168238339,4056.905519159934,615.9866480021129,206.70173796757825,413.7714935803524,41760765.74823723
77,53,85.533,MEDIUM,26,62.50747075405508,74.46162719101504,0.35450858999983265,3800.31283026468,541.6288481688938,137.03218203976124,474.21147966976866,37832365.51716437
81,51,83.218,HARD,17,64.6461896011129,75.834759957698,0.33479274279186005,3552.9058545100393,592.6325421422872,128.17677591572695,245.5479207378606,35872238.61795142
