Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,49,HARD,41,80.342
44,49,HARD,41,80.613
14,53,HARD,45,80.476
18,50,HARD,42,80.934
11,53,HARD,46,80.235
4,46,HARD,38,81.173
27,46,HARD,38,81.124
81,53,HARD,45,81.335
24,48,HARD,47,81.819
22,52,HARD,44,81.789
77,46,HARD,45,82.233
55,53,HARD,46,80.467
10,47,HARD,39,80.995
31,44,HARD,43,81.203
21,50,SOFT,5,81.183
2,50,HARD,21,81.456
20,52,HARD,45,81.685
63,16,HARD,9,82.68
23,6,MEDIUM,6,83.349
