Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,45,HARD,2,86.993
16,44,HARD,9,88.199
63,45,HARD,11,88.187
11,44,HARD,2,87.493
4,45,HARD,12,88.164
81,38,HARD,2,88.138
14,42,HARD,7,88.256
22,55,HARD,33,89.256
44,52,HARD,17,88.372
18,44,MEDIUM,2,88.05
3,47,HARD,16,88.571
31,34,HARD,19,90.033
10,35,HARD,3,89.016
23,45,HARD,2,87.845
27,58,HARD,25,89.217
2,43,HARD,2,88.58
24,43,MEDIUM,6,88.746
55,42,HARD,19,89.452
77,42,MEDIUM,13,89.863
20,46,HARD,24,89.934
