RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
0.0,281.2,100.0,False,7,11156.75,0,0.15916056602606243,3.6907202055920366e-05,1168.5642745391788,-1189.9018068730247,1,71,SOFT,5
0.1,281.2,100.0,False,7,11156.75,0,0.15916056602606243,3.6907202055920366e-05,1168.5642745391788,-1189.9018068730247,1,71,SOFT,5
0.2,283.0,100.0,False,7,11249.0,0,14.39444444444445,0.0033378787400570576,1034.1568606327924,-1226.111667979632,1,71,SOFT,5
0.3,283.0,100.0,False,7,11249.0,0,14.39444444444445,0.0033378787400570576,1034.1568606327924,-1226.111667979632,1,71,SOFT,5
0.4,283.0,100.0,False,7,11249.0,0,14.39444444444445,0.0033378787400570576,1034.1568606327924,-1226.111667979632,1,71,SOFT,5
0.5,288.0,100.0,False,7,11295.0,0,39.91444444444445,0.00925562469927207,786.4313351879159,-1292.8548923424673,1,71,SOFT,5
0.6,288.0,100.0,False,7,11295.0,0,39.91444444444445,0.00925562469927207,786.4313351879159,-1292.8548923424673,1,71,SOFT,5
0.7,288.0,100.0,False,7,11295.0,0,39.91444444444445,0.00925562469927207,786.4313351879159,-1292.8548923424673,1,71,SOFT,5
0.8,289.0,100.0,False,7,11467.0,0,62.39222222222223,0.014467920099608176,501.26175081006306,-1369.805344712523,1,71,SOFT,5
0.9,289.0,100.0,False,7,11467.0,0,62.39222222222223,0.014467920099608176,501.26175081006306,-1369.805344712523,1,71,SOFT,5
1.0,290.2812488,100.0,False,7,11481.312456,0,77.7085159017929,0.018019563321882065,425.0,-1390.0,1,71,SOFT,5
1.1,290.2812488,100.0,False,7,11481.312456,0,77.7085159017929,0.018019563321882065,425.0,-1390.0,1,71,SOFT,5
1.2,290.2812488,100.0,False,7,11481.312456,0,77.7085159017929,0.018019563321882065,425.0,-1390.0,1,71,SOFT,5
1.3,293.0,100.0,False,7,11581.0,0,101.32555555555555,0.023496038281900666,199.42115468009118,-1450.7146202119243,1,71,SOFT,5
1.4,293.1785709714286,100.0,False,7,11455.643178057142,0,105.40461268371084,0.024441916958920576,158.0,-1462.0,1,71,SOFT,5
1.5,293.8214281142857,100.0,False,7,11004.357463771428,0,120.09978277406822,0.0278495299456835,16.0,-1501.0,1,71,SOFT,5
1.6,294.0,100.0,False,7,10879.0,0,124.19222222222223,0.028798511803349858,-23.254031854196,-1511.7541512411713,1,71,SOFT,5
1.7,294.74999893333336,100.0,False,7,10759.7501696,0,131.5726654381356,0.03050993766613149,-94.0,-1531.0,1,71,SOFT,5
1.8,296.0,100.0,False,8,10561.0,0,143.92555555555555,0.033374407320402213,-211.66358993629717,-1562.4600662511907,1,71,SOFT,5
1.9,296.28037269141385,100.0,False,8,10562.588778584679,0,146.40646609561603,0.03394969722336526,-236.0,-1569.0,1,71,SOFT,5
2.0,296.28037269141385,100.0,False,8,10562.588778584679,0,146.40646609561603,0.03394969722336526,-236.0,-1569.0,1,71,SOFT,5
2.1,299.0,100.0,False,8,10578.0,0,170.5863888888889,0.03955669723919682,-484.03458651365503,-1636.567858302904,1,71,SOFT,5
2.2,299.0,100.0,False,8,10586.9999616,0,173.07752652401973,0.04013435866843444,-508.0,-1643.0,1,71,SOFT,5
2.3,299.0,100.0,False,8,10638.0,0,187.1975,0.04340859126959844,-645.4547248291052,-1679.5379271082552,1,71,SOFT,5
2.4,299.0,100.0,False,8,10638.0,0,187.1975,0.04340859126959844,-645.4547248291052,-1679.5379271082552,1,71,SOFT,5
2.5,301.0,100.0,False,8,10679.0,0,203.91972222222222,0.047286250477460934,-865.3539160017201,-1739.2445784211413,1,71,SOFT,5
2.6,301.1249994666667,100.0,False,8,10684.374977066667,0,206.43336769983603,0.04786913117370106,-894.0,-1747.0,1,71,SOFT,5
2.7,301.1249994666667,100.0,False,8,10684.374977066667,0,206.43336769983603,0.04786913117370106,-894.0,-1747.0,1,71,SOFT,5
2.8,302.0,100.0,False,8,10722.0,0,224.05305555555557,0.05195490063337247,-1029.639034462251,-1783.0880881450119,1,71,SOFT,5
2.9,302.0,100.0,False,8,10722.0,0,224.05305555555557,0.05195490063337247,-1029.639034462251,-1783.0880881450119,1,71,SOFT,5
3.0,302.8214281142857,100.0,False,8,10750.749984,0,243.40394531583377,0.05644211261166799,-1170.0,-1821.0,1,71,SOFT,5
3.1,303.0,100.0,False,8,10757.0,0,247.61972222222224,0.05741969477282521,-1217.7497891261914,-1834.2746536041072,1,71,SOFT,5
3.2,304.02777742222224,100.0,False,8,10789.583325866666,0,261.97585574667744,0.06074868972401235,-1395.0,-1884.0,1,71,SOFT,5
3.3,304.02777742222224,100.0,False,8,10789.583325866666,0,261.97585574667744,0.06074868972401235,-1395.0,-1884.0,1,71,SOFT,5
3.4,304.02777742222224,100.0,False,8,10789.583325866666,0,261.97585574667744,0.06074868972401235,-1395.0,-1884.0,1,71,SOFT,5
3.5,304.8055552,100.0,False,8,10805.9166592,0,285.67428478222354,0.0662440377908167,-1572.0,-1934.0,1,71,SOFT,5
3.6,305.0,100.0,False,8,10810.0,0,291.6308333333334,0.06762528156507994,-1623.0934623851597,-1948.2552103160076,1,71,SOFT,5
3.7,305.0,100.0,False,8,10810.0,0,291.6308333333334,0.06762528156507994,-1623.0934623851597,-1948.2552103160076,1,71,SOFT,5
3.8,305.57499968,67.80001791999999,False,8,10666.25008,0,311.31477940859236,0.07218972483891498,-1817.0,-2002.0,1,71,SOFT,5
